,thc_emissions_[mg/km]
23910,42.0
23911,42.0
23912,33.0
23913,62.0
23914,67.0
23915,62.0
23916,67.0
23917,49.22662638179499
23918,49.22662638179499
23919,49.22662638179499
23920,49.22662638179499
23921,32.0
23922,32.0
23923,32.0
23924,49.22662638179499
23925,49.22662638179499
23926,26.0
23927,26.0
23928,42.0
23929,42.0
23930,33.0
23931,33.0
23932,49.22662638179499
23933,49.22662638179499
23934,49.22662638179499
23935,49.22662638179499
23936,23.0
23937,23.0
23938,68.0
23939,68.0
23940,42.0
23941,39.0
23942,32.0
23943,34.0
23944,34.0
23945,45.0
23946,40.0
23947,45.0
23948,40.0
23949,49.22662638179499
23950,49.22662638179499
23951,32.0
23952,32.0
23953,49.22662638179499
23954,49.22662638179499
23955,49.22662638179499
23956,49.22662638179499
23957,49.22662638179499
23958,49.22662638179499
23959,49.22662638179499
23960,49.22662638179499
23961,49.22662638179499
23962,49.22662638179499
23963,26.0
23964,26.0
23965,37.0
23966,37.0
23967,42.0
23968,34.0
23969,34.0
23970,49.22662638179499
23971,49.22662638179499
23972,45.0
23973,40.0
23974,29.0
23975,40.0
23976,45.0
23977,40.0
23978,49.22662638179499
23979,49.22662638179499
23980,49.22662638179499
23981,26.0
23982,32.0
23983,26.0
23984,32.0
23985,49.22662638179499
23986,49.22662638179499
23987,49.22662638179499
23988,49.22662638179499
23989,49.22662638179499
23990,49.22662638179499
23991,49.22662638179499
23992,49.22662638179499
23993,49.22662638179499
23994,49.22662638179499
23995,37.0
23996,37.0
23997,26.0
23998,26.0
23999,44.0
24000,44.0
24001,33.0
24002,34.0
24003,49.22662638179499
24004,49.22662638179499
24005,49.22662638179499
24006,49.22662638179499
24007,49.22662638179499
24008,49.22662638179499
24009,49.22662638179499
24010,20.0
24011,20.0
24012,49.22662638179499
24013,49.22662638179499
24014,49.22662638179499
24015,49.22662638179499
24016,49.22662638179499
24017,49.22662638179499
24018,49.22662638179499
24019,49.22662638179499
24020,49.22662638179499
24021,49.22662638179499
24022,23.0
24023,23.0
24024,23.0
24025,49.22662638179499
24026,49.22662638179499
24027,20.0
24028,20.0
24029,22.0
24030,49.22662638179499
24031,49.22662638179499
24032,49.22662638179499
24033,49.22662638179499
24034,49.22662638179499
24035,49.22662638179499
24036,49.22662638179499
24037,23.0
24038,23.0
24039,23.0
24040,23.0
24041,33.0
24042,33.0
24043,33.0
24044,33.0
24045,33.0
24046,33.0
24047,22.0
24048,39.0
24049,39.0
24050,49.22662638179499
24051,49.22662638179499
24052,26.0
24053,26.0
24054,42.0
24055,42.0
24056,72.0
24057,22.0
24058,78.0
24059,39.0
24060,39.0
24061,49.22662638179499
24062,49.22662638179499
24063,26.0
24064,26.0
24065,42.0
24066,42.0
24067,22.0
24068,26.0
24069,26.0
24070,42.0
24071,42.0
24072,34.0
24073,72.0
24074,66.0
24075,44.0
24076,52.0
24077,44.0
24078,52.0
24079,44.0
24080,52.0
24081,24.0
24082,32.0
24083,24.0
24084,32.0
24085,24.0
24086,32.0
24087,14.0
24088,19.0
24089,14.0
24090,19.0
24091,36.0
24092,75.0
24093,68.0
24094,75.0
24095,68.0
24096,75.0
24097,36.0
24098,40.0
24099,44.0
24100,50.0
24101,49.22662638179499
24102,49.22662638179499
24103,37.0
24104,35.0
24105,57.0
24106,78.0
24107,41.0
24108,85.0
24109,67.0
24110,71.0
24111,49.22662638179499
24112,49.22662638179499
24113,44.0
24114,50.0
24115,37.0
24116,35.0
24117,53.0
24118,73.0
24119,72.0
24120,81.0
24121,73.0
24122,64.0
24123,49.22662638179499
24124,66.0
24125,49.22662638179499
24126,67.0
24127,49.22662638179499
24128,47.0
24129,49.0
24130,69.0
24131,28.0
24132,32.0
24133,63.0
24134,28.0
24135,32.0
24136,51.0
24137,66.0
24138,49.22662638179499
24139,51.0
24140,66.0
24141,49.22662638179499
24142,38.0
24143,49.22662638179499
24144,60.0
24145,49.22662638179499
24146,49.22662638179499
24147,49.22662638179499
24148,49.22662638179499
24149,49.22662638179499
24150,49.22662638179499
24151,49.22662638179499
24152,49.22662638179499
24153,49.22662638179499
24154,49.22662638179499
24155,49.22662638179499
24156,49.22662638179499
24157,49.22662638179499
24158,49.22662638179499
24159,54.0
24160,56.0
24161,73.0
24162,93.0
24163,54.0
24164,34.0
24165,34.0
24166,40.0
24167,84.0
24168,84.0
24169,32.0
24170,75.0
24171,37.0
24172,49.22662638179499
24173,49.22662638179499
24174,38.0
24175,53.0
24176,37.0
24177,37.0
24178,38.0
24179,37.0
24180,49.22662638179499
24181,37.0
24182,44.0
24183,44.0
24184,49.22662638179499
24185,49.22662638179499
24186,49.22662638179499
24187,49.22662638179499
24188,49.22662638179499
24189,49.22662638179499
24190,49.22662638179499
24191,49.22662638179499
24192,62.0
24193,28.0
24194,44.0
24195,28.0
24196,54.0
24197,49.22662638179499
24198,49.22662638179499
24199,49.22662638179499
24200,38.0
24201,49.22662638179499
24202,49.22662638179499
24203,30.0
24204,48.0
24205,29.0
24206,49.22662638179499
24207,49.22662638179499
24208,49.22662638179499
24209,49.22662638179499
24210,35.0
24211,34.0
24212,60.0
24213,60.0
24214,55.0
24215,55.0
24216,28.0
24217,49.22662638179499
24218,38.0
24219,49.22662638179499
24220,50.0
24221,50.0
24222,50.0
24223,37.0
24224,49.22662638179499
24225,26.0
24226,48.0
24227,76.0
24228,49.22662638179499
24229,76.0
24230,68.0
24231,49.22662638179499
24232,49.22662638179499
24233,35.0
24234,29.0
24235,32.0
24236,62.0
24237,49.22662638179499
24238,32.0
24239,84.0
24240,52.0
24241,68.0
24242,49.22662638179499
24243,49.22662638179499
24244,59.0
24245,49.22662638179499
24246,49.22662638179499
24247,61.0
24248,97.0
24249,55.0
24250,49.22662638179499
24251,53.0
24252,61.0
24253,49.22662638179499
24254,49.22662638179499
24255,49.22662638179499
24256,49.22662638179499
24257,49.22662638179499
24258,56.0
24259,50.0
24260,60.0
24261,28.0
24262,28.0
24263,47.0
24264,49.22662638179499
24265,49.22662638179499
24266,49.22662638179499
24267,49.22662638179499
24268,49.22662638179499
24269,49.22662638179499
24270,49.22662638179499
24271,50.0
24272,50.0
24273,28.0
24274,47.0
24275,49.22662638179499
24276,49.22662638179499
24277,49.22662638179499
24278,49.22662638179499
24279,49.22662638179499
24280,49.22662638179499
24281,49.22662638179499
24282,97.0
24283,49.22662638179499
24284,49.22662638179499
24285,83.0
24286,66.0
24287,56.0
24288,49.22662638179499
24289,49.22662638179499
24290,97.0
24291,49.22662638179499
24292,49.22662638179499
24293,49.22662638179499
24294,48.0
24295,86.0
24296,56.0
24297,49.22662638179499
24298,49.22662638179499
24299,97.0
24300,49.22662638179499
24301,49.22662638179499
24302,49.22662638179499
24303,49.22662638179499
24304,66.0
24305,64.0
24306,47.0
24307,49.22662638179499
24308,49.22662638179499
24309,49.22662638179499
24310,49.22662638179499
24311,49.22662638179499
24312,49.22662638179499
24313,49.22662638179499
24314,49.22662638179499
24315,49.22662638179499
24316,49.22662638179499
24317,49.22662638179499
24318,49.22662638179499
24319,52.0
24320,61.0
24321,49.22662638179499
24322,49.22662638179499
24323,49.22662638179499
24324,51.0
24325,40.0
24326,51.0
24327,40.0
24328,69.0
24329,33.0
24330,69.0
24331,33.0
24332,55.0
24333,39.0
24334,55.0
24335,39.0
24336,31.0
24337,37.0
24338,31.0
24339,37.0
24340,54.0
24341,67.0
24342,67.0
24343,51.0
24344,69.0
24345,33.0
24346,40.0
24347,61.0
24348,61.0
24349,48.0
24350,48.0
24351,35.0
24352,43.0
24353,43.0
24354,21.0
24355,21.0
24356,41.0
24357,31.0
24358,41.0
24359,41.0
24360,31.0
24361,31.0
24362,36.0
24363,57.0
24364,41.0
24365,64.0
24366,50.0
24367,72.0
24368,50.0
24369,61.0
24370,35.0
24371,43.0
24372,21.0
24373,41.0
24374,41.0
24375,31.0
24376,31.0
24377,70.0
24378,60.0
24379,80.0
24380,80.0
24381,60.0
24382,30.0
24383,70.0
24384,60.0
24385,60.0
24386,90.0
24387,60.0
24388,60.0
24389,58.0
24390,52.0
24391,49.0
24392,49.22662638179499
24393,49.22662638179499
24394,49.22662638179499
24395,49.22662638179499
24396,52.0
24397,68.0
24398,62.0
24399,68.0
24400,82.0
24401,62.0
24402,49.22662638179499
24403,67.0
24404,49.22662638179499
24405,80.0
24406,68.0
24407,92.0
24408,49.22662638179499
24409,49.22662638179499
24410,49.22662638179499
24411,49.22662638179499
24412,49.22662638179499
24413,49.22662638179499
24414,49.22662638179499
24415,49.22662638179499
24416,49.22662638179499
24417,68.0
24418,76.0
24419,49.22662638179499
24420,47.0
24421,49.22662638179499
24422,55.0
24423,49.22662638179499
24424,49.22662638179499
24425,49.22662638179499
24426,49.22662638179499
24427,47.0
24428,79.0
24429,54.0
24430,49.22662638179499
24431,49.22662638179499
24432,56.0
24433,71.0
24434,90.0
24435,13.0
24436,49.22662638179499
24437,49.22662638179499
24438,49.22662638179499
24439,49.22662638179499
24440,54.0
24441,59.0
24442,54.0
24443,49.22662638179499
24444,49.22662638179499
24445,49.22662638179499
24446,66.0
24447,54.0
24448,49.22662638179499
24449,49.22662638179499
24450,49.22662638179499
24451,44.0
24452,62.0
24453,64.0
24454,68.0
24455,49.22662638179499
24456,68.0
24457,54.0
24458,49.22662638179499
24459,49.22662638179499
24460,66.0
24461,54.0
24462,49.22662638179499
24463,49.22662638179499
24464,48.0
24465,64.0
24466,54.0
24467,49.22662638179499
24468,49.22662638179499
24469,49.22662638179499
24470,66.0
24471,54.0
24472,54.0
24473,49.22662638179499
24474,49.22662638179499
24475,49.22662638179499
24476,49.22662638179499
24477,49.22662638179499
24478,66.0
24479,48.0
24480,62.0
24481,64.0
24482,70.0
24483,83.0
24484,98.0
24485,49.22662638179499
24486,49.22662638179499
24487,49.22662638179499
24488,49.22662638179499
24489,49.22662638179499
24490,49.22662638179499
24491,83.0
24492,98.0
24493,49.22662638179499
24494,49.22662638179499
24495,49.22662638179499
24496,49.22662638179499
24497,49.22662638179499
24498,58.0
24499,58.0
24500,49.22662638179499
24501,49.22662638179499
24502,55.0
24503,79.0
24504,49.22662638179499
24505,49.22662638179499
24506,49.22662638179499
24507,49.22662638179499
24508,47.0
24509,79.0
24510,66.0
24511,55.0
24512,83.0
24513,72.0
24514,72.0
24515,72.0
24516,49.22662638179499
24517,49.22662638179499
24518,40.0
24519,90.0
24520,40.0
24521,90.0
24522,60.0
24523,60.0
24524,50.0
24525,60.0
24526,61.0
24527,72.0
24528,30.0
24529,49.22662638179499
24530,49.22662638179499
24531,49.22662638179499
24532,40.0
24533,90.0
24534,40.0
24535,90.0
24536,60.0
24537,60.0
24538,50.0
24539,60.0
24540,61.0
24541,72.0
24542,30.0
24543,49.22662638179499
24544,49.22662638179499
24545,49.22662638179499
24546,90.0
24547,40.0
24548,90.0
24549,40.0
24550,60.0
24551,60.0
24552,50.0
24553,60.0
24554,61.0
24555,72.0
24556,49.22662638179499
24557,49.22662638179499
24558,49.22662638179499
24559,49.22662638179499
24560,40.0
24561,90.0
24562,40.0
24563,90.0
24564,60.0
24565,60.0
24566,60.0
24567,60.0
24568,50.0
24569,60.0
24570,58.0
24571,58.0
24572,30.0
24573,49.22662638179499
24574,49.22662638179499
24575,49.22662638179499
24576,49.22662638179499
24577,49.22662638179499
24578,49.22662638179499
24579,40.0
24580,90.0
24581,40.0
24582,90.0
24583,60.0
24584,60.0
24585,60.0
24586,60.0
24587,50.0
24588,60.0
24589,58.0
24590,58.0
24591,30.0
24592,49.22662638179499
24593,49.22662638179499
24594,49.22662638179499
24595,49.22662638179499
24596,49.22662638179499
24597,40.0
24598,90.0
24599,40.0
24600,90.0
24601,60.0
24602,60.0
24603,60.0
24604,60.0
24605,50.0
24606,60.0
24607,58.0
24608,58.0
24609,49.22662638179499
24610,49.22662638179499
24611,41.0
24612,36.0
24613,41.0
24614,36.0
24615,20.0
24616,35.0
24617,20.0
24618,35.0
24619,31.0
24620,36.0
24621,31.0
24622,36.0
24623,49.22662638179499
24624,49.22662638179499
24625,41.0
24626,36.0
24627,41.0
24628,36.0
24629,20.0
24630,35.0
24631,20.0
24632,35.0
24633,31.0
24634,36.0
24635,31.0
24636,36.0
24637,49.22662638179499
24638,49.22662638179499
24639,41.0
24640,36.0
24641,41.0
24642,36.0
24643,41.0
24644,36.0
24645,20.0
24646,35.0
24647,20.0
24648,35.0
24649,31.0
24650,36.0
24651,49.22662638179499
24652,49.22662638179499
24653,41.0
24654,36.0
24655,41.0
24656,36.0
24657,41.0
24658,36.0
24659,20.0
24660,35.0
24661,20.0
24662,35.0
24663,31.0
24664,36.0
24665,49.22662638179499
24666,49.22662638179499
24667,67.0
24668,49.22662638179499
24669,49.0
24670,49.22662638179499
24671,49.22662638179499
24672,64.0
24673,50.0
24674,49.22662638179499
24675,49.22662638179499
24676,49.22662638179499
24677,47.0
24678,54.0
24679,49.22662638179499
24680,54.0
24681,49.0
24682,34.0
24683,49.22662638179499
24684,49.22662638179499
24685,50.0
24686,49.22662638179499
24687,49.22662638179499
24688,49.22662638179499
24689,47.0
24690,38.0
24691,64.0
24692,61.0
24693,56.0
24694,49.22662638179499
24695,49.22662638179499
24696,48.0
24697,38.0
24698,49.22662638179499
24699,49.22662638179499
24700,49.22662638179499
24701,41.0
24702,53.0
24703,49.22662638179499
24704,43.0
24705,70.0
24706,49.22662638179499
24707,49.22662638179499
24708,49.22662638179499
24709,49.22662638179499
24710,49.22662638179499
24711,46.0
24712,56.0
24713,77.0
24714,49.0
24715,49.22662638179499
24716,49.22662638179499
24717,49.22662638179499
24718,49.0
24719,64.0
24720,64.0
24721,61.0
24722,47.0
24723,49.22662638179499
24724,49.22662638179499
24725,49.22662638179499
24726,50.0
24727,46.0
24728,64.0
24729,61.0
24730,49.22662638179499
24731,49.22662638179499
24732,49.22662638179499
24733,49.22662638179499
24734,20.0
24735,42.0
24736,46.0
24737,49.22662638179499
24738,49.22662638179499
24739,35.0
24740,62.0
24741,49.22662638179499
24742,42.0
24743,46.0
24744,49.22662638179499
24745,49.22662638179499
24746,49.22662638179499
24747,35.0
24748,62.0
24749,49.22662638179499
24750,49.22662638179499
24751,19.0
24752,30.0
24753,56.0
24754,49.22662638179499
24755,49.22662638179499
24756,49.22662638179499
24757,49.22662638179499
24758,53.0
24759,52.0
24760,49.22662638179499
24761,49.22662638179499
24762,49.22662638179499
24763,49.22662638179499
24764,49.22662638179499
24765,49.22662638179499
24766,62.0
24767,49.22662638179499
24768,49.22662638179499
24769,60.0
24770,58.0
24771,19.0
24772,30.0
24773,56.0
24774,49.22662638179499
24775,49.22662638179499
24776,49.22662638179499
24777,53.0
24778,52.0
24779,49.22662638179499
24780,49.22662638179499
24781,49.22662638179499
24782,49.22662638179499
24783,49.22662638179499
24784,60.0
24785,65.0
24786,49.22662638179499
24787,48.0
24788,68.0
24789,49.22662638179499
24790,49.22662638179499
24791,49.22662638179499
24792,62.0
24793,35.0
24794,49.22662638179499
24795,49.22662638179499
24796,32.0
24797,41.0
24798,49.22662638179499
24799,49.22662638179499
24800,23.0
24801,49.22662638179499
24802,49.22662638179499
24803,35.0
24804,38.0
24805,78.0
24806,63.0
24807,63.0
24808,63.0
24809,63.0
24810,63.0
24811,63.0
24812,60.0
24813,60.0
24814,52.0
24815,66.0
24816,78.0
24817,63.0
24818,63.0
24819,78.0
24820,63.0
24821,63.0
24822,63.0
24823,63.0
24824,63.0
24825,63.0
24826,60.0
24827,60.0
24828,52.0
24829,66.0
24830,49.22662638179499
24831,49.22662638179499
24832,49.22662638179499
24833,49.22662638179499
24834,49.22662638179499
24835,49.22662638179499
24836,49.22662638179499
24837,49.22662638179499
24838,49.22662638179499
24839,49.22662638179499
24840,49.22662638179499
24841,49.22662638179499
24842,49.22662638179499
24843,49.22662638179499
24844,49.22662638179499
24845,49.22662638179499
24846,49.22662638179499
24847,49.22662638179499
24848,49.22662638179499
24849,49.22662638179499
24850,49.22662638179499
24851,73.0
24852,16.0
24853,38.0
24854,18.0
24855,26.0
24856,52.0
24857,83.0
24858,17.0
24859,26.0
24860,25.0
24861,18.0
24862,46.0
24863,64.0
24864,70.0
24865,43.0
24866,68.0
24867,41.0
24868,56.0
24869,47.0
24870,23.0
24871,38.0
24872,23.0
24873,38.0
24874,55.0
24875,62.0
24876,70.0
24877,70.0
24878,67.0
24879,70.0
24880,67.0
24881,70.0
24882,70.0
24883,76.0
24884,76.0
24885,65.0
24886,65.0
24887,76.0
24888,22.0
24889,28.0
24890,22.0
24891,28.0
24892,50.0
24893,56.0
24894,49.22662638179499
24895,49.22662638179499
24896,42.0
24897,61.0
24898,49.22662638179499
24899,42.0
24900,61.0
24901,49.22662638179499
24902,49.22662638179499
24903,42.0
24904,74.0
24905,42.0
24906,74.0
24907,42.0
24908,74.0
24909,78.0
24910,53.0
24911,53.0
24912,49.22662638179499
24913,49.22662638179499
24914,49.22662638179499
24915,49.22662638179499
24916,49.22662638179499
24917,49.22662638179499
24918,49.22662638179499
24919,46.0
24920,35.0
24921,35.0
24922,46.0
24923,35.0
24924,35.0
24925,46.0
24926,56.0
24927,46.0
24928,46.0
24929,56.0
24930,46.0
24931,35.0
24932,35.0
24933,40.0
24934,35.0
24935,41.0
24936,38.0
24937,41.0
24938,49.22662638179499
24939,53.0
24940,53.0
24941,49.22662638179499
24942,49.22662638179499
24943,49.22662638179499
24944,40.0
24945,44.0
24946,46.0
24947,46.0
24948,53.0
24949,42.0
24950,42.0
24951,40.0
24952,40.0
24953,40.0
24954,40.0
24955,55.0
24956,40.0
24957,55.0
24958,49.22662638179499
24959,49.22662638179499
24960,49.22662638179499
24961,49.22662638179499
24962,49.22662638179499
24963,49.22662638179499
24964,49.22662638179499
24965,49.22662638179499
24966,41.0
24967,59.0
24968,45.0
24969,49.22662638179499
24970,49.22662638179499
24971,30.0
24972,40.0
24973,30.0
24974,49.22662638179499
24975,49.22662638179499
24976,70.0
24977,50.0
24978,70.0
24979,50.0
24980,49.22662638179499
24981,49.22662638179499
24982,49.22662638179499
24983,49.22662638179499
24984,50.0
24985,50.0
24986,49.22662638179499
24987,49.22662638179499
24988,49.22662638179499
24989,49.22662638179499
24990,60.0
24991,49.22662638179499
24992,20.0
24993,40.0
24994,40.0
24995,49.22662638179499
24996,49.22662638179499
24997,40.0
24998,30.0
24999,30.0
25000,49.22662638179499
25001,49.22662638179499
25002,70.0
25003,40.0
25004,50.0
25005,49.22662638179499
25006,49.22662638179499
25007,40.0
25008,56.0
25009,45.0
25010,49.22662638179499
25011,49.22662638179499
25012,49.22662638179499
25013,40.0
25014,20.0
25015,60.0
25016,49.22662638179499
25017,49.22662638179499
25018,49.22662638179499
25019,40.0
25020,20.0
25021,60.0
25022,57.0
25023,65.0
25024,57.0
25025,57.0
25026,68.0
25027,80.0
25028,83.0
25029,49.22662638179499
25030,18.0
25031,65.0
25032,53.0
25033,65.0
25034,53.0
25035,49.22662638179499
25036,49.22662638179499
25037,49.22662638179499
25038,73.0
25039,64.0
25040,49.22662638179499
25041,38.0
25042,46.0
25043,48.0
25044,68.0
25045,80.0
25046,83.0
25047,49.22662638179499
25048,49.22662638179499
25049,65.0
25050,53.0
25051,65.0
25052,53.0
25053,49.22662638179499
25054,49.22662638179499
25055,49.22662638179499
25056,63.0
25057,80.0
25058,49.22662638179499
25059,57.0
25060,65.0
25061,57.0
25062,57.0
25063,68.0
25064,80.0
25065,83.0
25066,49.22662638179499
25067,49.22662638179499
25068,65.0
25069,53.0
25070,65.0
25071,53.0
25072,49.22662638179499
25073,49.22662638179499
25074,49.22662638179499
25075,73.0
25076,80.0
25077,57.0
25078,68.0
25079,80.0
25080,83.0
25081,83.0
25082,49.22662638179499
25083,65.0
25084,53.0
25085,65.0
25086,53.0
25087,49.22662638179499
25088,49.22662638179499
25089,49.22662638179499
25090,64.0
25091,49.22662638179499
25092,38.0
25093,68.0
25094,83.0
25095,80.0
25096,83.0
25097,49.22662638179499
25098,49.22662638179499
25099,53.0
25100,65.0
25101,65.0
25102,53.0
25103,49.22662638179499
25104,49.22662638179499
25105,49.22662638179499
25106,49.22662638179499
25107,57.0
25108,68.0
25109,83.0
